"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.time.1","Answer.time.10","Answer.time.2","Answer.time.3","Answer.time.4","Answer.time.5","Answer.time.6","Answer.time.7","Answer.time.8","Answer.time.9","Approve","Reject"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BUDKLTXPC974UXPGHZUXAY6RAE5K","AN0FATWBTZH6F","Approved","Sat Sep 17 09:53:19 PDT 2022","Sat Sep 17 09:53:35 PDT 2022","Sat Sep 24 09:53:35 PDT 2022","Sat Sep 24 09:54:00 PDT 2022","","","16","100% (1/1)","0% (0/0)","0% (0/0)","true","false","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BUDKLTXPC974UXPGHZUXAY7N85E2","A10F24TXP2AWL3","Approved","Wed Sep 21 16:39:00 PDT 2022","Wed Sep 21 16:39:16 PDT 2022","Wed Sep 28 16:39:16 PDT 2022","Wed Sep 28 16:40:12 PDT 2022","","","16","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BUDKLTXPC974UXPGHZUXAY8N4E58","ASG2VEC55TWVM","Approved","Tue Sep 27 12:59:51 PDT 2022","Tue Sep 27 12:59:59 PDT 2022","Tue Oct 04 12:59:59 PDT 2022","Tue Oct 04 13:00:18 PDT 2022","","","8","100% (1/1)","100% (1/1)","0% (0/0)","false","false","true","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BUDKLTXPC974UXPGHZUXAY8NJ5EE","A82ISIK23CVRS","Approved","Tue Sep 27 14:20:13 PDT 2022","Tue Sep 27 14:22:09 PDT 2022","Tue Oct 04 14:22:09 PDT 2022","Tue Oct 04 14:22:20 PDT 2022","","","116","100% (1/1)","100% (1/1)","0% (0/0)","false","false","false","false","false","false","true","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BUDKLTXPC974UXPGHZUXAY9A8E5N","A2SWDOSAV6XMWV","Approved","Fri Sep 30 23:21:23 PDT 2022","Fri Sep 30 23:21:35 PDT 2022","Fri Oct 07 23:21:35 PDT 2022","Fri Oct 07 23:21:49 PDT 2022","","","12","100% (1/1)","100% (1/1)","0% (0/0)","false","false","false","false","false","false","false","false","false","true"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BXRYBRPGEF4X0JBICE50KOIJGWH3","AB9U9UA4G6QYF","Approved","Wed Sep 14 21:52:52 PDT 2022","Wed Sep 14 21:53:27 PDT 2022","Wed Sep 21 21:53:27 PDT 2022","Wed Sep 21 21:54:13 PDT 2022","","","35","100% (1/1)","0% (0/0)","0% (0/0)","false","true","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BXRYBRPGEF4X0JBICE50KOIT9HW1","A2DQIZK2OHUKTL","Approved","Thu Sep 15 23:54:40 PDT 2022","Thu Sep 15 23:54:59 PDT 2022","Thu Sep 22 23:54:59 PDT 2022","Thu Sep 22 23:55:29 PDT 2022","","","19","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BXRYBRPGEF4X0JBICE50KOKHKHWQ","A26ORSKQVU0K8B","Approved","Sun Sep 25 06:36:06 PDT 2022","Sun Sep 25 06:47:47 PDT 2022","Sun Oct 02 06:47:47 PDT 2022","Sun Oct 02 06:48:44 PDT 2022","","","701","100% (1/1)","100% (1/1)","0% (0/0)","false","false","true","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30BXRYBRPGEF4X0JBICE50KOLY3WHN","A17WG7EZ6P6OS3","Approved","Mon Oct 03 12:57:47 PDT 2022","Mon Oct 03 12:58:20 PDT 2022","Mon Oct 10 12:58:20 PDT 2022","Mon Oct 10 12:58:34 PDT 2022","","","33","100% (1/1)","100% (1/1)","0% (0/0)","false","false","false","true","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30H4UDGLTEZBC24TQTEW5BKO6DRPMZ","A11RUEH63BL7D5","Approved","Thu Sep 15 09:01:05 PDT 2022","Thu Sep 15 09:01:16 PDT 2022","Thu Sep 22 09:01:16 PDT 2022","Thu Sep 22 09:01:18 PDT 2022","","","11","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","true","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30H4UDGLTEZBC24TQTEW5BKO6DYMP3","A1UUB0O1OVRC7O","Approved","Thu Sep 15 09:31:29 PDT 2022","Thu Sep 15 09:31:46 PDT 2022","Thu Sep 22 09:31:46 PDT 2022","Thu Sep 22 09:32:19 PDT 2022","","","17","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30H4UDGLTEZBC24TQTEW5BKO7ADPMG","A3KN2FXEKVM4ME","Approved","Mon Sep 19 22:39:53 PDT 2022","Mon Sep 19 22:40:10 PDT 2022","Mon Sep 26 22:40:10 PDT 2022","Mon Sep 26 22:40:39 PDT 2022","","","17","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","false","true","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30H4UDGLTEZBC24TQTEW5BKO8NHMP8","ASZD96JGKMSBF","Approved","Tue Sep 27 10:20:59 PDT 2022","Tue Sep 27 10:21:47 PDT 2022","Tue Oct 04 10:21:47 PDT 2022","Tue Oct 04 10:22:18 PDT 2022","","","48","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30IQTZXKAWNJIXZDNF1F1RZE5880XU","ADIW4L4IGU98R","Approved","Thu Sep 15 07:02:42 PDT 2022","Thu Sep 15 07:41:36 PDT 2022","Thu Sep 22 07:41:36 PDT 2022","Thu Sep 22 07:42:18 PDT 2022","","","2334","100% (2/2)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30JNVC0ORL1AK04XZ9D8DB22VLMQHN","AJ16LB6KL0IH0","Approved","Tue Sep 20 02:01:58 PDT 2022","Tue Sep 20 02:02:54 PDT 2022","Tue Sep 27 02:02:54 PDT 2022","Tue Sep 27 02:03:47 PDT 2022","","","56","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30LB5CDZNOR8NSZSOXP0YCFPD5P0Z4","A1WPQ6SIWESKGC","Approved","Wed Sep 14 22:22:16 PDT 2022","Wed Sep 14 22:22:39 PDT 2022","Wed Sep 21 22:22:39 PDT 2022","Wed Sep 21 22:23:15 PDT 2022","","","23","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","true","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30LB5CDZNOR8NSZSOXP0YCFPDAIZ06","A3CENUX9FNOP3S","Approved","Thu Sep 15 14:48:59 PDT 2022","Thu Sep 15 14:49:48 PDT 2022","Thu Sep 22 14:49:48 PDT 2022","Thu Sep 22 14:50:22 PDT 2022","","","49","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30LSNF2396CTOCDW3G5SH55EEP32IN","A3EZKLIXGN8STM","Approved","Wed Sep 14 22:04:20 PDT 2022","Wed Sep 14 22:39:11 PDT 2022","Wed Sep 21 22:39:11 PDT 2022","Wed Sep 21 22:39:16 PDT 2022","","","2091","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","false","true","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30LSNF2396CTOCDW3G5SH55EET6I2E","A263W5GV9VO6II","Approved","Thu Sep 15 08:11:24 PDT 2022","Thu Sep 15 08:11:32 PDT 2022","Thu Sep 22 08:11:32 PDT 2022","Thu Sep 22 08:12:18 PDT 2022","","","8","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30LSNF2396CTOCDW3G5SH55EHF42I7","A1S2PBPWP0JTI2","Approved","Wed Sep 28 17:29:49 PDT 2022","Wed Sep 28 17:30:04 PDT 2022","Wed Oct 05 17:30:04 PDT 2022","Wed Oct 05 17:30:39 PDT 2022","","","15","100% (1/1)","100% (1/1)","0% (0/0)","false","true","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30MVJZJNHYU0J7I167573TSSXMQ9JA","A1X34P1ZIFTNFI","Approved","Fri Sep 16 06:25:14 PDT 2022","Fri Sep 16 06:32:46 PDT 2022","Fri Sep 23 06:32:46 PDT 2022","Fri Sep 23 06:33:39 PDT 2022","","","452","100% (1/1)","0% (0/0)","0% (0/0)","false","false","true","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30MVJZJNHYU0J7I167573TSSXS2J98","A3JMHHD02ZJ5A6","Approved","Fri Sep 16 22:41:15 PDT 2022","Fri Sep 16 22:42:32 PDT 2022","Fri Sep 23 22:42:32 PDT 2022","Fri Sep 23 22:42:54 PDT 2022","","","77","100% (1/1)","0% (0/0)","0% (0/0)","true","false","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30OG32W0S6SDXT03TGDLOEAK030NEU","A2IR877ENKDHPD","Approved","Sun Oct 02 21:47:43 PDT 2022","Sun Oct 02 21:48:33 PDT 2022","Sun Oct 09 21:48:33 PDT 2022","Sun Oct 09 21:49:25 PDT 2022","","","50","100% (1/1)","100% (1/1)","0% (0/0)","false","true","false","false","false","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30OG32W0S6SDXT03TGDLOEAK0GTNED","A1THEYN3RXD6I8","Approved","Wed Sep 28 10:52:38 PDT 2022","Wed Sep 28 10:52:52 PDT 2022","Wed Oct 05 10:52:52 PDT 2022","Wed Oct 05 10:53:34 PDT 2022","","","14","100% (1/1)","100% (1/1)","0% (0/0)","false","false","false","false","true","false","false","false","false","false"
"30OITAWPC1K25HPIS5XK3WGOBL6H9P","3TLBHISGT03Q9E5KEB65XWH178CAB2","A survey on the expected response time of navigation app","What is your acceptable response time (excluding network delay) when you use a navigation app?","Navigation app, Response time","$0.02","Wed Sep 14 21:28:32 PDT 2022","2000","BatchId:4837730;OriginalHitTemplateId:928390912;","604800","604800","Tue Dec 13 20:28:32 PST 2022","","","30OG32W0S6SDXT03TGDLOEAKXUKNET","AHBSRZI78N1AF","Approved","Thu Sep 15 06:02:27 PDT 2022","Thu Sep 15 06:02:39 PDT 2022","Thu Sep 22 06:02:39 PDT 2022","Thu Sep 22 06:03:16 PDT 2022","","","12","100% (1/1)","0% (0/0)","0% (0/0)","false","false","false","false","false","true","false","false","false","false"
